call_id,call_start_dt,answer_wait,talk_time,group_name,systemSource,cell
4409826,6/30/2018 17:54,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409822,6/30/2018 17:51,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409817,6/30/2018 17:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409807,6/30/2018 17:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409791,6/30/2018 17:39,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409728,6/30/2018 17:20,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409717,6/30/2018 17:19,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409714,6/30/2018 17:18,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409710,6/30/2018 17:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409706,6/30/2018 17:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409703,6/30/2018 17:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409700,6/30/2018 17:15,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409698,6/30/2018 17:15,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409699,6/30/2018 17:15,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409658,6/30/2018 16:59,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409656,6/30/2018 16:59,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409655,6/30/2018 16:58,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409634,6/30/2018 16:51,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409607,6/30/2018 16:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409594,6/30/2018 16:42,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409590,6/30/2018 16:41,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409565,6/30/2018 16:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409551,6/30/2018 16:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409543,6/30/2018 16:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409541,6/30/2018 16:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409533,6/30/2018 16:21,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409531,6/30/2018 16:20,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409486,6/30/2018 16:00,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409479,6/30/2018 15:58,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409477,6/30/2018 15:57,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409475,6/30/2018 15:56,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409460,6/30/2018 15:51,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409457,6/30/2018 15:51,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409449,6/30/2018 15:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409451,6/30/2018 15:48,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409441,6/30/2018 15:47,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409431,6/30/2018 15:43,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409425,6/30/2018 15:40,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409409,6/30/2018 15:35,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409395,6/30/2018 15:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409394,6/30/2018 15:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409384,6/30/2018 15:29,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409374,6/30/2018 15:25,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409368,6/30/2018 15:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409367,6/30/2018 15:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409358,6/30/2018 15:18,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409357,6/30/2018 15:18,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409355,6/30/2018 15:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409353,6/30/2018 15:17,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409337,6/30/2018 15:10,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409327,6/30/2018 15:02,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409307,6/30/2018 14:55,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409292,6/30/2018 14:48,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409280,6/30/2018 14:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409281,6/30/2018 14:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409276,6/30/2018 14:44,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409277,6/30/2018 14:44,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409266,6/30/2018 14:40,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409265,6/30/2018 14:39,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409239,6/30/2018 14:33,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409236,6/30/2018 14:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409233,6/30/2018 14:31,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409219,6/30/2018 14:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409189,6/30/2018 14:20,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4409186,6/30/2018 14:18,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
