call_id,call_start_dt,answer_wait,talk_time,group_name,systemSource,cell
4303761,5/31/2018 4:46,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303758,5/31/2018 4:45,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303742,5/31/2018 4:09,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303740,5/31/2018 4:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303737,5/31/2018 4:07,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303735,5/31/2018 4:05,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303728,5/31/2018 3:59,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303719,5/31/2018 3:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303707,5/31/2018 3:31,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303694,5/31/2018 3:21,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303653,5/31/2018 2:23,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303649,5/31/2018 2:19,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303613,5/31/2018 1:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303611,5/31/2018 1:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303596,5/31/2018 1:12,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303590,5/31/2018 1:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303550,5/31/2018 0:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303549,5/31/2018 0:27,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303532,5/31/2018 0:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303518,5/31/2018 0:09,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303516,5/31/2018 0:08,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303512,5/31/2018 0:07,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303470,5/30/2018 23:39,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303465,5/30/2018 23:32,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303456,5/30/2018 23:24,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303439,5/30/2018 23:10,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303422,5/30/2018 22:57,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303407,5/30/2018 22:49,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303384,5/30/2018 22:39,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303357,5/30/2018 22:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303351,5/30/2018 22:28,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303338,5/30/2018 22:22,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303318,5/30/2018 22:13,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303303,5/30/2018 22:07,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303295,5/30/2018 22:03,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303276,5/30/2018 21:47,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303266,5/30/2018 21:39,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303250,5/30/2018 21:29,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303238,5/30/2018 21:23,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303237,5/30/2018 21:23,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303222,5/30/2018 21:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303219,5/30/2018 21:16,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303190,5/30/2018 21:02,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303174,5/30/2018 20:53,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303172,5/30/2018 20:53,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303169,5/30/2018 20:52,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
4303164,5/30/2018 20:51,NULL,NULL,BOEC Wireless,FromNewPhoneSystem,0
